movimento_id,data,produto_id,tipo,quantidade,quantidade_efetiva,preco_unitario,preco_total,fornecedor,estoque_afetado,motivo
10103,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10104,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10105,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10106,2026-03-21,20,consumo,1.0,-1.0,,,,aberto,
10107,2026-03-21,1,consumo,0.01,-0.01,,,,aberto,
10108,2026-03-21,2,consumo,0.013,-0.013,,,,aberto,
10109,2026-03-21,2,consumo,0.087,-0.087,,,,aberto,
10110,2026-03-21,4,consumo,0.01,-0.01,,,,aberto,
10111,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10112,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10113,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10114,2026-03-21,1,consumo,0.02,-0.02,,,,aberto,
10115,2026-03-21,2,consumo,0.24,-0.24,,,,aberto,
10116,2026-03-21,5,consumo,0.04,-0.04,,,,aberto,
10117,2026-03-21,9,consumo,2.0,-2.0,,,,aberto,
10118,2026-03-21,10,consumo,2.0,-2.0,,,,aberto,
10119,2026-03-21,11,consumo,2.0,-2.0,,,,aberto,
10120,2026-03-21,6,consumo,0.006,-0.006,,,,aberto,
10121,2026-03-21,3,consumo,0.15,-0.15,,,,aberto,
10122,2026-03-21,4,consumo,0.008,-0.008,,,,aberto,
10123,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10124,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10125,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10126,2026-03-21,18,consumo,1.0,-1.0,,,,aberto,
10127,2026-03-21,1,consumo,0.012,-0.012,,,,aberto,
10128,2026-03-21,2,consumo,0.15,-0.15,,,,aberto,
10129,2026-03-21,5,consumo,0.005,-0.005,,,,aberto,
10130,2026-03-21,8,consumo,1.0,-1.0,,,,aberto,
10131,2026-03-21,19,consumo,1.0,-1.0,,,,aberto,
10132,2026-03-21,1,consumo,0.012,-0.012,,,,aberto,
10133,2026-03-21,2,consumo,0.15,-0.15,,,,aberto,
10134,2026-03-21,5,consumo,0.005,-0.005,,,,aberto,
10135,2026-03-21,8,consumo,1.0,-1.0,,,,aberto,
10136,2026-03-21,7,consumo,0.15,-0.15,,,,aberto,
10137,2026-03-21,7,consumo,0.15,-0.15,,,,aberto,
10138,2026-03-21,4,consumo,0.03,-0.03,,,,aberto,
10139,2026-03-21,9,consumo,2.0,-2.0,,,,aberto,
10140,2026-03-21,10,consumo,2.0,-2.0,,,,aberto,
10141,2026-03-21,11,consumo,2.0,-2.0,,,,aberto,
10142,2026-03-21,20,consumo,1.0,-1.0,,,,aberto,
10143,2026-03-21,7,consumo,0.15,-0.15,,,,aberto,
10144,2026-03-21,4,consumo,0.015,-0.015,,,,aberto,
10145,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10146,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10147,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10148,2026-03-21,1,consumo,0.01,-0.01,,,,aberto,
10149,2026-03-21,2,consumo,0.12,-0.12,,,,aberto,
10150,2026-03-21,4,consumo,0.006,-0.006,,,,aberto,
10151,2026-03-21,8,consumo,1.0,-1.0,,,,aberto,
10152,2026-03-21,7,consumo,0.15,-0.15,,,,aberto,
10153,2026-03-21,4,consumo,0.015,-0.015,,,,aberto,
10154,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10155,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10156,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10157,2026-03-21,20,consumo,2.0,-2.0,,,,aberto,
10158,2026-03-21,18,consumo,1.0,-1.0,,,,aberto,
10159,2026-03-21,1,consumo,0.008,-0.008,,,,aberto,
10160,2026-03-21,8,consumo,1.0,-1.0,,,,aberto,
10161,2026-03-21,1,consumo,0.01,-0.01,,,,aberto,
10162,2026-03-21,2,consumo,0.12,-0.12,,,,aberto,
10163,2026-03-21,5,consumo,0.02,-0.02,,,,aberto,
10164,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10165,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10166,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10167,2026-03-21,6,consumo,0.006,-0.006,,,,aberto,
10168,2026-03-21,3,consumo,0.15,-0.15,,,,aberto,
10169,2026-03-21,4,consumo,0.008,-0.008,,,,aberto,
10170,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10171,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10172,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10173,2026-03-21,1,consumo,0.008,-0.008,,,,aberto,
10174,2026-03-21,8,consumo,1.0,-1.0,,,,aberto,
10175,2026-03-21,17,consumo,1.0,-1.0,,,,aberto,
10176,2026-03-21,6,consumo,0.006,-0.006,,,,aberto,
10177,2026-03-21,3,consumo,0.15,-0.15,,,,aberto,
10178,2026-03-21,4,consumo,0.008,-0.008,,,,aberto,
10179,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10180,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10181,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10182,2026-03-21,13,consumo,1.0,-1.0,,,,aberto,
10183,2026-03-21,17,consumo,1.0,-1.0,,,,aberto,
10184,2026-03-21,1,consumo,0.02,-0.02,,,,aberto,
10185,2026-03-21,2,consumo,0.24,-0.24,,,,aberto,
10186,2026-03-21,5,consumo,0.04,-0.04,,,,aberto,
10187,2026-03-21,9,consumo,2.0,-2.0,,,,aberto,
10188,2026-03-21,10,consumo,2.0,-2.0,,,,aberto,
10189,2026-03-21,11,consumo,2.0,-2.0,,,,aberto,
10190,2026-03-21,1,consumo,0.012,-0.012,,,,aberto,
10191,2026-03-21,2,consumo,0.15,-0.15,,,,aberto,
10192,2026-03-21,5,consumo,0.005,-0.005,,,,aberto,
10193,2026-03-21,8,consumo,1.0,-1.0,,,,aberto,
10194,2026-03-21,1,consumo,0.02,-0.02,,,,aberto,
10195,2026-03-21,2,consumo,0.24,-0.24,,,,aberto,
10196,2026-03-21,4,consumo,0.012,-0.012,,,,aberto,
10197,2026-03-21,8,consumo,2.0,-2.0,,,,aberto,
10198,2026-03-21,1,consumo,0.012,-0.012,,,,aberto,
10199,2026-03-21,2,consumo,0.15,-0.15,,,,aberto,
10200,2026-03-21,5,consumo,0.005,-0.005,,,,aberto,
10201,2026-03-21,8,consumo,1.0,-1.0,,,,aberto,
10202,2026-03-21,16,consumo,1.0,-1.0,,,,aberto,
10203,2026-03-21,16,consumo,1.0,-1.0,,,,aberto,
10204,2026-03-21,1,consumo,0.01,-0.01,,,,aberto,
10205,2026-03-21,2,consumo,0.12,-0.12,,,,aberto,
10206,2026-03-21,5,consumo,0.02,-0.02,,,,aberto,
10207,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10208,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10209,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10210,2026-03-21,1,consumo,0.01,-0.01,,,,aberto,
10211,2026-03-21,2,consumo,0.12,-0.12,,,,aberto,
10212,2026-03-21,4,consumo,0.006,-0.006,,,,aberto,
10213,2026-03-21,8,consumo,1.0,-1.0,,,,aberto,
10214,2026-03-21,13,consumo,1.0,-1.0,,,,aberto,
10215,2026-03-21,7,consumo,0.15,-0.15,,,,aberto,
10216,2026-03-21,4,consumo,0.015,-0.015,,,,aberto,
10217,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10218,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10219,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10220,2026-03-21,9,abertura,100.0,-100.0,,,,,
10221,2026-03-21,1,consumo,0.01,-0.01,,,,aberto,
10222,2026-03-21,2,consumo,0.1,-0.1,,,,aberto,
10223,2026-03-21,4,consumo,0.01,-0.01,,,,aberto,
10224,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10225,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10226,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10227,2026-03-21,13,consumo,1.0,-1.0,,,,aberto,
10228,2026-03-21,20,consumo,1.0,-1.0,,,,aberto,
10229,2026-03-21,2,abertura,2.0,-2.0,,,,,
10230,2026-03-21,1,consumo,0.01,-0.01,,,,aberto,
10231,2026-03-21,2,consumo,0.013,-0.013,,,,aberto,
10232,2026-03-21,2,consumo,0.107,-0.107,,,,aberto,
10233,2026-03-21,5,consumo,0.02,-0.02,,,,aberto,
10234,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10235,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10236,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10237,2026-03-21,1,consumo,0.01,-0.01,,,,aberto,
10238,2026-03-21,2,consumo,0.1,-0.1,,,,aberto,
10239,2026-03-21,4,consumo,0.01,-0.01,,,,aberto,
10240,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10241,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10242,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10243,2026-03-21,1,consumo,0.01,-0.01,,,,aberto,
10244,2026-03-21,2,consumo,0.12,-0.12,,,,aberto,
10245,2026-03-21,5,consumo,0.02,-0.02,,,,aberto,
10246,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10247,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10248,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10249,2026-03-21,1,consumo,0.012,-0.012,,,,aberto,
10250,2026-03-21,2,consumo,0.15,-0.15,,,,aberto,
10251,2026-03-21,5,consumo,0.005,-0.005,,,,aberto,
10252,2026-03-21,8,consumo,1.0,-1.0,,,,aberto,
10253,2026-03-21,1,consumo,0.01,-0.01,,,,aberto,
10254,2026-03-21,2,consumo,0.1,-0.1,,,,aberto,
10255,2026-03-21,4,consumo,0.01,-0.01,,,,aberto,
10256,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10257,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10258,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10259,2026-03-21,1,consumo,0.01,-0.01,,,,aberto,
10260,2026-03-21,2,consumo,0.1,-0.1,,,,aberto,
10261,2026-03-21,4,consumo,0.01,-0.01,,,,aberto,
10262,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10263,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10264,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10265,2026-03-21,1,consumo,0.012,-0.012,,,,aberto,
10266,2026-03-21,2,consumo,0.15,-0.15,,,,aberto,
10267,2026-03-21,5,consumo,0.005,-0.005,,,,aberto,
10268,2026-03-21,8,consumo,1.0,-1.0,,,,aberto,
10269,2026-03-21,7,abertura,1.0,-1.0,,,,,
10270,2026-03-21,7,consumo,0.3,-0.3,,,,aberto,
10271,2026-03-21,4,consumo,0.03,-0.03,,,,aberto,
10272,2026-03-21,9,consumo,2.0,-2.0,,,,aberto,
10273,2026-03-21,10,consumo,2.0,-2.0,,,,aberto,
10274,2026-03-21,11,consumo,2.0,-2.0,,,,aberto,
10275,2026-03-21,16,consumo,1.0,-1.0,,,,aberto,
10276,2026-03-21,3,abertura,1.0,-1.0,,,,,
10277,2026-03-21,6,consumo,0.006,-0.006,,,,aberto,
10278,2026-03-21,3,consumo,0.14,-0.14,,,,aberto,
10279,2026-03-21,3,consumo,0.01,-0.01,,,,aberto,
10280,2026-03-21,4,consumo,0.008,-0.008,,,,aberto,
10281,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10282,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10283,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10284,2026-03-21,1,consumo,0.01,-0.01,,,,aberto,
10285,2026-03-21,2,consumo,0.1,-0.1,,,,aberto,
10286,2026-03-21,4,consumo,0.01,-0.01,,,,aberto,
10287,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10288,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10289,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10290,2026-03-21,15,consumo,2.0,-2.0,,,,aberto,
10291,2026-03-21,6,consumo,0.006,-0.006,,,,aberto,
10292,2026-03-21,3,consumo,0.15,-0.15,,,,aberto,
10293,2026-03-21,4,consumo,0.008,-0.008,,,,aberto,
10294,2026-03-21,9,consumo,1.0,-1.0,,,,aberto,
10295,2026-03-21,10,consumo,1.0,-1.0,,,,aberto,
10296,2026-03-21,11,consumo,1.0,-1.0,,,,aberto,
10297,2026-03-21,14,consumo,1.0,-1.0,,,,aberto,
10298,2026-03-21,14,consumo,1.0,-1.0,,,,aberto,
10299,2026-03-22,1,entrada,5.0,5.0,103.66,518.3,Café Bom Dia Distribuidora,,
10300,2026-03-22,1,abertura,1.0,-1.0,,,,,
10301,2026-03-22,17,entrada,13.0,13.0,6.64,86.32,Doceria Doce Encanto,,
10302,2026-03-22,17,abertura,8.0,-8.0,,,,,
10303,2026-03-22,18,entrada,13.0,13.0,3.63,47.19,Doceria Doce Encanto,,
10304,2026-03-22,18,abertura,8.0,-8.0,,,,,
10305,2026-03-22,19,abertura,24.0,-24.0,,,,,
10306,2026-03-22,16,consumo,1.0,-1.0,,,,aberto,
10307,2026-03-22,1,consumo,0.01,-0.01,,,,aberto,
10308,2026-03-22,2,consumo,0.12,-0.12,,,,aberto,
10309,2026-03-22,4,consumo,0.006,-0.006,,,,aberto,
10310,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10311,2026-03-22,1,consumo,0.012,-0.012,,,,aberto,
10312,2026-03-22,2,consumo,0.15,-0.15,,,,aberto,
10313,2026-03-22,5,consumo,0.005,-0.005,,,,aberto,
10314,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10315,2026-03-22,18,consumo,2.0,-2.0,,,,aberto,
10316,2026-03-22,1,consumo,0.012,-0.012,,,,aberto,
10317,2026-03-22,2,consumo,0.15,-0.15,,,,aberto,
10318,2026-03-22,5,consumo,0.005,-0.005,,,,aberto,
10319,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10320,2026-03-22,16,consumo,1.0,-1.0,,,,aberto,
10321,2026-03-22,13,consumo,1.0,-1.0,,,,aberto,
10322,2026-03-22,7,consumo,0.1,-0.1,,,,aberto,
10323,2026-03-22,7,consumo,0.05,-0.05,,,,aberto,
10324,2026-03-22,4,consumo,0.015,-0.015,,,,aberto,
10325,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10326,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10327,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10328,2026-03-22,1,consumo,0.01,-0.01,,,,aberto,
10329,2026-03-22,2,consumo,0.1,-0.1,,,,aberto,
10330,2026-03-22,4,consumo,0.01,-0.01,,,,aberto,
10331,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10332,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10333,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10334,2026-03-22,18,consumo,1.0,-1.0,,,,aberto,
10335,2026-03-22,1,consumo,0.012,-0.012,,,,aberto,
10336,2026-03-22,2,consumo,0.15,-0.15,,,,aberto,
10337,2026-03-22,5,consumo,0.005,-0.005,,,,aberto,
10338,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10339,2026-03-22,20,consumo,1.0,-1.0,,,,aberto,
10340,2026-03-22,7,consumo,0.15,-0.15,,,,aberto,
10341,2026-03-22,4,consumo,0.015,-0.015,,,,aberto,
10342,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10343,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10344,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10345,2026-03-22,1,consumo,0.01,-0.01,,,,aberto,
10346,2026-03-22,2,consumo,0.1,-0.1,,,,aberto,
10347,2026-03-22,4,consumo,0.01,-0.01,,,,aberto,
10348,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10349,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10350,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10351,2026-03-22,1,consumo,0.01,-0.01,,,,aberto,
10352,2026-03-22,2,consumo,0.1,-0.1,,,,aberto,
10353,2026-03-22,4,consumo,0.01,-0.01,,,,aberto,
10354,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10355,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10356,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10357,2026-03-22,6,consumo,0.006,-0.006,,,,aberto,
10358,2026-03-22,3,consumo,0.15,-0.15,,,,aberto,
10359,2026-03-22,4,consumo,0.008,-0.008,,,,aberto,
10360,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10361,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10362,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10363,2026-03-22,1,consumo,0.012,-0.012,,,,aberto,
10364,2026-03-22,2,consumo,0.15,-0.15,,,,aberto,
10365,2026-03-22,5,consumo,0.005,-0.005,,,,aberto,
10366,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10367,2026-03-22,2,abertura,2.0,-2.0,,,,,
10368,2026-03-22,1,consumo,0.01,-0.01,,,,aberto,
10369,2026-03-22,2,consumo,0.053,-0.053,,,,aberto,
10370,2026-03-22,2,consumo,0.047,-0.047,,,,aberto,
10371,2026-03-22,4,consumo,0.01,-0.01,,,,aberto,
10372,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10373,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10374,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10375,2026-03-22,13,consumo,1.0,-1.0,,,,aberto,
10376,2026-03-22,16,consumo,1.0,-1.0,,,,aberto,
10377,2026-03-22,18,consumo,2.0,-2.0,,,,aberto,
10378,2026-03-22,14,consumo,2.0,-2.0,,,,aberto,
10379,2026-03-22,16,consumo,1.0,-1.0,,,,aberto,
10380,2026-03-22,16,consumo,2.0,-2.0,,,,aberto,
10381,2026-03-22,1,consumo,0.01,-0.01,,,,aberto,
10382,2026-03-22,2,consumo,0.12,-0.12,,,,aberto,
10383,2026-03-22,4,consumo,0.006,-0.006,,,,aberto,
10384,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10385,2026-03-22,7,consumo,0.15,-0.15,,,,aberto,
10386,2026-03-22,4,consumo,0.015,-0.015,,,,aberto,
10387,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10388,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10389,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10390,2026-03-22,7,consumo,0.15,-0.15,,,,aberto,
10391,2026-03-22,4,consumo,0.015,-0.015,,,,aberto,
10392,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10393,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10394,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10395,2026-03-22,20,consumo,1.0,-1.0,,,,aberto,
10396,2026-03-22,16,entrada,30.0,30.0,10.06,301.8,Doceria Doce Encanto,,
10397,2026-03-22,16,abertura,12.0,-12.0,,,,,
10398,2026-03-22,16,consumo,1.0,-1.0,,,,aberto,
10399,2026-03-22,1,consumo,0.008,-0.008,,,,aberto,
10400,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10401,2026-03-22,14,consumo,1.0,-1.0,,,,aberto,
10402,2026-03-22,15,consumo,1.0,-1.0,,,,aberto,
10403,2026-03-22,1,consumo,0.01,-0.01,,,,aberto,
10404,2026-03-22,2,consumo,0.1,-0.1,,,,aberto,
10405,2026-03-22,4,consumo,0.01,-0.01,,,,aberto,
10406,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10407,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10408,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10409,2026-03-22,19,consumo,2.0,-2.0,,,,aberto,
10410,2026-03-22,13,consumo,1.0,-1.0,,,,aberto,
10411,2026-03-22,20,consumo,1.0,-1.0,,,,aberto,
10412,2026-03-22,13,consumo,1.0,-1.0,,,,aberto,
10413,2026-03-22,1,consumo,0.008,-0.008,,,,aberto,
10414,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10415,2026-03-22,1,consumo,0.008,-0.008,,,,aberto,
10416,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10417,2026-03-22,18,consumo,2.0,-2.0,,,,aberto,
10418,2026-03-22,17,consumo,1.0,-1.0,,,,aberto,
10419,2026-03-22,18,consumo,1.0,-1.0,,,,aberto,
10420,2026-03-22,1,consumo,0.01,-0.01,,,,aberto,
10421,2026-03-22,2,consumo,0.1,-0.1,,,,aberto,
10422,2026-03-22,4,consumo,0.01,-0.01,,,,aberto,
10423,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10424,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10425,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10426,2026-03-22,17,consumo,1.0,-1.0,,,,aberto,
10427,2026-03-22,18,abertura,8.0,-8.0,,,,,
10428,2026-03-22,18,consumo,2.0,-2.0,,,,aberto,
10429,2026-03-22,14,consumo,1.0,-1.0,,,,aberto,
10430,2026-03-22,1,consumo,0.012,-0.012,,,,aberto,
10431,2026-03-22,2,consumo,0.15,-0.15,,,,aberto,
10432,2026-03-22,5,consumo,0.005,-0.005,,,,aberto,
10433,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10434,2026-03-22,1,consumo,0.01,-0.01,,,,aberto,
10435,2026-03-22,2,consumo,0.1,-0.1,,,,aberto,
10436,2026-03-22,4,consumo,0.01,-0.01,,,,aberto,
10437,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10438,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10439,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10440,2026-03-22,1,consumo,0.012,-0.012,,,,aberto,
10441,2026-03-22,2,consumo,0.15,-0.15,,,,aberto,
10442,2026-03-22,5,consumo,0.005,-0.005,,,,aberto,
10443,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10444,2026-03-22,13,consumo,1.0,-1.0,,,,aberto,
10445,2026-03-22,19,consumo,1.0,-1.0,,,,aberto,
10446,2026-03-22,17,consumo,1.0,-1.0,,,,aberto,
10447,2026-03-22,1,consumo,0.008,-0.008,,,,aberto,
10448,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10449,2026-03-22,20,consumo,1.0,-1.0,,,,aberto,
10450,2026-03-22,18,consumo,1.0,-1.0,,,,aberto,
10451,2026-03-22,1,consumo,0.01,-0.01,,,,aberto,
10452,2026-03-22,2,consumo,0.1,-0.1,,,,aberto,
10453,2026-03-22,4,consumo,0.01,-0.01,,,,aberto,
10454,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10455,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10456,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10457,2026-03-22,1,consumo,0.01,-0.01,,,,aberto,
10458,2026-03-22,2,consumo,0.12,-0.12,,,,aberto,
10459,2026-03-22,4,consumo,0.006,-0.006,,,,aberto,
10460,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10461,2026-03-22,6,consumo,0.006,-0.006,,,,aberto,
10462,2026-03-22,3,consumo,0.15,-0.15,,,,aberto,
10463,2026-03-22,4,consumo,0.008,-0.008,,,,aberto,
10464,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10465,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10466,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10467,2026-03-22,14,consumo,1.0,-1.0,,,,aberto,
10468,2026-03-22,17,consumo,2.0,-2.0,,,,aberto,
10469,2026-03-22,7,consumo,0.15,-0.15,,,,aberto,
10470,2026-03-22,4,consumo,0.015,-0.015,,,,aberto,
10471,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10472,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10473,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10474,2026-03-22,1,consumo,0.012,-0.012,,,,aberto,
10475,2026-03-22,2,consumo,0.15,-0.15,,,,aberto,
10476,2026-03-22,5,consumo,0.005,-0.005,,,,aberto,
10477,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10478,2026-03-22,15,consumo,1.0,-1.0,,,,aberto,
10479,2026-03-22,20,consumo,1.0,-1.0,,,,aberto,
10480,2026-03-22,1,consumo,0.004,-0.004,,,,aberto,
10481,2026-03-22,1,consumo,0.006,-0.006,,,,aberto,
10482,2026-03-22,2,consumo,0.12,-0.12,,,,aberto,
10483,2026-03-22,5,consumo,0.02,-0.02,,,,aberto,
10484,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10485,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10486,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10487,2026-03-22,1,consumo,0.016,-0.016,,,,aberto,
10488,2026-03-22,8,consumo,2.0,-2.0,,,,aberto,
10489,2026-03-22,16,consumo,1.0,-1.0,,,,aberto,
10490,2026-03-22,17,consumo,2.0,-2.0,,,,aberto,
10491,2026-03-22,13,consumo,1.0,-1.0,,,,aberto,
10492,2026-03-22,1,consumo,0.012,-0.012,,,,aberto,
10493,2026-03-22,2,consumo,0.15,-0.15,,,,aberto,
10494,2026-03-22,5,consumo,0.005,-0.005,,,,aberto,
10495,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10496,2026-03-22,20,consumo,1.0,-1.0,,,,aberto,
10497,2026-03-22,1,consumo,0.016,-0.016,,,,aberto,
10498,2026-03-22,8,consumo,2.0,-2.0,,,,aberto,
10499,2026-03-22,1,consumo,0.012,-0.012,,,,aberto,
10500,2026-03-22,2,consumo,0.15,-0.15,,,,aberto,
10501,2026-03-22,5,consumo,0.005,-0.005,,,,aberto,
10502,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10503,2026-03-22,1,consumo,0.02,-0.02,,,,aberto,
10504,2026-03-22,2,consumo,0.24,-0.24,,,,aberto,
10505,2026-03-22,4,consumo,0.012,-0.012,,,,aberto,
10506,2026-03-22,8,consumo,2.0,-2.0,,,,aberto,
10507,2026-03-22,1,consumo,0.008,-0.008,,,,aberto,
10508,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10509,2026-03-22,18,consumo,2.0,-2.0,,,,aberto,
10510,2026-03-22,18,consumo,1.0,-1.0,,,,aberto,
10511,2026-03-22,7,consumo,0.15,-0.15,,,,aberto,
10512,2026-03-22,4,consumo,0.015,-0.015,,,,aberto,
10513,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
10514,2026-03-22,10,consumo,1.0,-1.0,,,,aberto,
10515,2026-03-22,11,consumo,1.0,-1.0,,,,aberto,
10516,2026-03-22,1,consumo,0.01,-0.01,,,,aberto,
10517,2026-03-22,2,consumo,0.12,-0.12,,,,aberto,
10518,2026-03-22,4,consumo,0.006,-0.006,,,,aberto,
10519,2026-03-22,8,consumo,1.0,-1.0,,,,aberto,
10520,2026-03-22,6,consumo,0.006,-0.006,,,,aberto,
10521,2026-03-22,3,consumo,0.15,-0.15,,,,aberto,
10522,2026-03-22,4,consumo,0.008,-0.008,,,,aberto,
10523,2026-03-22,9,consumo,1.0,-1.0,,,,aberto,
